0.0175	2.28	0.3436	0.0045	0.0055
0.025	2.41	0.3513	0.0027	0.0048
0.035	2.45	0.3537	0.0033	0.0042
0.05	2.48	0.3421	0.003	0.0043
0.07	2.49	0.3411	0.0042	0.0056
0.09	2.48	0.3445	0.0055	0.0073
0.14	2.48	0.3345	0.0061	0.0113
