    3.8700    0.5000    0.1433    0.3329  0.123138  0.024152  0.708706  0.060353  0.284884  0.006428   -0.9913
    3.7500    0.5000    0.1484    0.3510  0.115023  0.025767  0.713557  0.063377  0.282596  0.006260   -0.9924
    3.7100    0.5000    0.1502    0.3570  0.117235  0.026231  0.704816  0.064578  0.283546  0.006212   -0.9928
    3.4300    0.5000    0.1640    0.4723  0.086981  0.007666  0.733159  0.015527  0.275237  0.003038   -0.9219
    3.3900    0.5000    0.1661    0.4806  0.079732  0.007709  0.733023  0.015663  0.270581  0.002924   -0.9258
    3.3500    0.5000    0.1684    0.4900  0.076088  0.007861  0.733376  0.016119  0.269209  0.002911   -0.9272
    3.3100    0.5000    0.1707    0.4977  0.073901  0.007911  0.723830  0.016059  0.266413  0.002802   -0.9304
    2.7100    0.5000    0.2146    0.5505  0.062324  0.038965  0.673802  0.081415  0.265397  0.004003   -0.9963
    2.6700    0.5000    0.2184    0.5562  0.116091  0.039384  0.555982  0.080958  0.268884  0.004006   -0.9963
    2.6300    0.5000    0.2223    0.5619  0.071225  0.039745  0.627218  0.080343  0.259618  0.003908   -0.9965
    2.5900    0.5000    0.2263    0.5676  0.122827  0.040548  0.517776  0.080292  0.262474  0.003813   -0.9966
    2.5500    0.5000    0.2305    0.5734  0.081854  0.040878  0.572505  0.079430  0.251473  0.003621   -0.9969
    2.5100    0.5000    0.2348    0.5791  0.111371  0.042151  0.523220  0.079996  0.256806  0.003633   -0.9970
    2.4700    0.5000    0.2393    0.5848  0.087391  0.043696  0.558577  0.081175  0.252531  0.003547   -0.9973
    2.4300    0.5000    0.2439    0.5905  0.128971  0.045699  0.500563  0.082850  0.261952  0.003561   -0.9973
    1.9900    0.5000    0.3106    0.4930  0.056752  0.006794  0.407986  0.006933  0.184704  0.001896   -0.9222
    1.9500    0.5000    0.3185    0.4996  0.063895  0.006799  0.391486  0.006896  0.182775  0.001900   -0.9262
    1.9100    0.5000    0.3269    0.5062  0.048504  0.006801  0.397496  0.006860  0.175907  0.001804   -0.9300
    1.7900    0.5000    0.3547    0.5489  0.054570  0.007568  0.403549  0.007647  0.180980  0.001743   -0.9393
    1.7500    0.5000    0.3651    0.5560  0.048048  0.008157  0.441342  0.008179  0.191254  0.001754   -0.9426
    1.7100    0.5000    0.3760    0.5631  0.050101  0.008882  0.469199  0.008855  0.202177  0.001769   -0.9457
    1.6700    0.5000    0.3877    0.5702  0.041579  0.009819  0.525458  0.009776  0.218287  0.001890   -0.9488
    1.6300    0.5000    0.4001    0.5772  0.035493  0.011192  0.583859  0.011079  0.236352  0.002016   -0.9521
    1.5500    0.5000    0.4275    0.5914  0.059215  0.013800  0.657055  0.012467  0.272026  0.002397   -0.9535
    1.5100    0.5000    0.4426    0.5985  0.074138  0.015641  0.663316  0.013317  0.278617  0.002649   -0.9545
    1.4700    0.5000    0.4589    0.5682  0.084558  0.018536  0.648811  0.014756  0.274289  0.002894   -0.9562
    1.3100    0.5000    0.5378    0.5848  0.017801  0.025340  0.322334  0.018380  0.119970  0.002299   -0.9831
    1.2700    0.5000    0.5620    0.5909  0.001376  0.020956  0.245379  0.014421  0.086063  0.001742   -0.9837
