0.008	1.12	0.289	0.0044	0.0064
0.0125	1.23	0.3015	0.0027	0.0068
0.0175	1.27	0.3082	0.0041	0.007
0.025	1.27	0.3063	0.005	0.0075
0.035	1.3	0.3141	0.0078	0.0085
0.05	1.33	0.3305	0.0091	0.0108
0.07	1.35	0.3215	0.0134	0.0143
0.09	1.38	0.3322	0.0198	0.0187
