0.0125	1.62	0.3197	0.0071	0.0072
0.0175	1.71	0.3392	0.004	0.0043
0.025	1.74	0.3235	0.0034	0.0036
0.035	1.75	0.3166	0.0047	0.004
0.05	1.75	0.3152	0.0047	0.0054
0.07	1.76	0.3136	0.0067	0.0081
0.09	1.76	0.3154	0.0088	0.011
0.11	1.76	0.3046	0.0105	0.013
0.14	1.86	0.3344	0.0179	0.0153

