    4.2700    2.2500    0.3990    2.3758  0.048970  0.011926  0.257199  0.006995  0.203414  0.005336   -0.9594
    4.1900    2.2500    0.4047    2.3946  0.053503  0.012551  0.249158  0.007616  0.202994  0.005375   -0.9620
    4.0300    2.2500    0.4167    2.1505  0.066212  0.006717  0.227263  0.003577  0.201039  0.003373   -0.8816
    3.9900    2.2500    0.4198    2.2292  0.025477  0.015167  0.245942  0.007210  0.181811  0.007542   -0.9513
    3.9100    2.2500    0.4262    2.0853  0.046976  0.006831  0.227260  0.003708  0.187372  0.003668   -0.7997
    3.8700    2.2500    0.4294    2.0036  0.066551  0.007435  0.210262  0.004465  0.191908  0.003740   -0.8308
    3.8300    2.2500    0.4327    2.1945  0.058958  0.011635  0.218515  0.004450  0.191814  0.006564   -0.8818
    3.7500    2.2500    0.4395    2.2547  0.054411  0.011624  0.213016  0.004413  0.185544  0.006412   -0.8830
    3.7100    2.2500    0.4429    2.1641  0.046525  0.005888  0.213362  0.003510  0.180252  0.002806   -0.8392
    3.6700    2.2500    0.4465    2.1875  0.054740  0.005552  0.207339  0.003079  0.182872  0.002830   -0.8217
    3.5900    2.2500    0.4537    2.1795  0.048885  0.005723  0.201679  0.003251  0.175384  0.002721   -0.8326
    3.3100    2.2500    0.4808    2.0081  0.047686  0.007813  0.175385  0.004586  0.158872  0.002969   -0.9375
    3.3100    2.2500    0.4808    2.4330  0.043707  0.010220  0.178334  0.003369  0.158109  0.005407   -0.8826
    3.2700    2.2500    0.4850    2.0268  0.034753  0.007783  0.180482  0.004648  0.153290  0.002903   -0.9388
    3.2300    2.2500    0.4892    2.0456  0.042964  0.007754  0.171900  0.004622  0.153647  0.002835   -0.9378
    3.1900    2.2500    0.4935    2.3190  0.047196  0.005474  0.169333  0.002719  0.155133  0.002577   -0.8467
    3.1500    2.2500    0.4978    2.4475  0.050211  0.005616  0.164852  0.002844  0.154368  0.002514   -0.8545
    3.1100    2.2500    0.5023    2.1854  0.040246  0.006304  0.166187  0.004023  0.148533  0.002040   -0.9419
    2.9900    2.2500    0.5161    2.2618  0.047487  0.004628  0.156380  0.002722  0.147441  0.001609   -0.9113
    2.9100    2.2500    0.5257    2.2682  0.044232  0.006665  0.151262  0.004357  0.141902  0.001817   -0.9614
    2.8700    2.2500    0.5307    2.2849  0.039232  0.006726  0.150437  0.004410  0.138145  0.001832   -0.9607
    2.8300    2.2500    0.5358    2.0246  0.026521  0.009484  0.151878  0.005478  0.130503  0.002835   -0.9761
    2.7900    2.2500    0.5409    2.1204  0.033619  0.007615  0.144455  0.004721  0.130239  0.001961   -0.9771
    2.6700    2.2500    0.5570    2.2409  0.036715  0.005870  0.128258  0.003477  0.120835  0.001593   -0.9630
