0.0175	2.16	0.3382	0.0083	0.0053
0.025	2.35	0.3544	0.0034	0.0038
0.035	2.43	0.3436	0.0035	0.0034
0.05	2.46	0.335	0.0031	0.0041
0.07	2.47	0.3303	0.0042	0.0058
0.09	2.47	0.3298	0.0054	0.0078
0.11	2.47	0.3295	0.0065	0.0097
0.14	2.47	0.3254	0.0057	0.0113
